cliente,abandona,meses_activos,valor_final,retorno_anual,frecuencia_rebalanceo,comision_total
368,False,72,3303260.87,0.2204,0.9722,128355.22
369,False,72,3318509.49,0.2213,0.9861,128579.07
370,False,72,3318509.49,0.2213,0.9861,128579.07
371,False,72,3318509.49,0.2213,0.9861,128579.07
372,False,72,3403521.77,0.2265,0.9722,129780.58
373,False,72,3318509.49,0.2213,0.9861,128579.07
374,False,72,3403521.77,0.2265,0.9722,129780.58
375,False,72,3403521.77,0.2265,0.9722,129780.58
376,False,72,3318509.49,0.2213,0.9861,128579.07
377,False,72,3318509.49,0.2213,0.9861,128579.07
378,False,72,3318509.49,0.2213,0.9861,128579.07
379,False,72,3318509.49,0.2213,0.9861,128579.07
380,False,72,3318509.49,0.2213,0.9861,128579.07
381,False,72,3318509.49,0.2213,0.9861,128579.07
382,False,72,3318509.49,0.2213,0.9861,128579.07
383,False,72,3403521.77,0.2265,0.9722,129780.58
384,False,72,3318509.49,0.2213,0.9861,128579.07
385,False,72,3318509.49,0.2213,0.9861,128579.07
386,False,72,3318509.49,0.2213,0.9861,128579.07
387,False,72,3318509.49,0.2213,0.9861,128579.07
388,False,72,3318509.49,0.2213,0.9861,128579.07
389,False,72,3318509.49,0.2213,0.9861,128579.07
390,False,72,3318509.49,0.2213,0.9861,128579.07
391,False,72,3304165.62,0.2204,0.9722,128336.6
392,False,72,3318509.49,0.2213,0.9861,128579.07
393,False,72,3393608.31,0.2259,0.9722,129935.1
394,False,72,3403521.77,0.2265,0.9722,129780.58
395,False,72,3318509.49,0.2213,0.9861,128579.07
396,False,72,3318509.49,0.2213,0.9861,128579.07
397,False,72,3318509.49,0.2213,0.9861,128579.07
398,False,72,3318509.49,0.2213,0.9861,128579.07
399,False,72,3318509.49,0.2213,0.9861,128579.07
400,False,72,3318509.49,0.2213,0.9861,128579.07
401,False,72,3403521.77,0.2265,0.9722,129780.58
402,False,72,3318509.49,0.2213,0.9861,128579.07
403,False,72,3318509.49,0.2213,0.9861,128579.07
